date,state,cases,days
7/11/2020,Wyoming,1839,173
7/12/2020,Alabama,53587,174
7/12/2020,Alaska,1772,174
7/12/2020,Arizona,122479,174
7/12/2020,Arkansas,28367,174
7/12/2020,California,327676,174
7/12/2020,Colorado,36933,174
7/12/2020,Connecticut,47287,174
7/12/2020,Delaware,12804,174
7/12/2020,District of Columbia,10847,174
7/12/2020,Florida,269803,174
7/12/2020,Georgia,108389,174
7/12/2020,Hawaii,1201,174
7/12/2020,Idaho,10971,174
7/12/2020,Illinois,155355,174
7/12/2020,Indiana,52892,174
7/12/2020,Iowa,35410,174
7/12/2020,Kansas,19295,174
7/12/2020,Kentucky,19762,174
7/12/2020,Louisiana,78230,174
7/12/2020,Maine,3539,174
7/12/2020,Maryland,73705,174
7/12/2020,Massachusetts,111597,174
7/12/2020,Michigan,76936,174
7/12/2020,Minnesota,42319,174
7/12/2020,Mississippi,36287,174
7/12/2020,Missouri,29173,174
7/12/2020,Montana,1758,174
7/12/2020,Nebraska,21214,174
7/12/2020,Nevada,27745,174
7/12/2020,New Hampshire,6054,174
7/12/2020,New Jersey,177245,174
7/12/2020,New Mexico,15028,174
7/12/2020,New York,406403,174
7/12/2020,North Carolina,85924,174
7/12/2020,North Dakota,4338,174
7/12/2020,Ohio,65592,174
7/12/2020,Oklahoma,20235,174
7/12/2020,Oregon,12170,174
7/12/2020,Pennsylvania,99794,174
7/12/2020,Rhode Island,17312,174
7/12/2020,South Carolina,56648,174
7/12/2020,South Dakota,7499,174
7/12/2020,Tennessee,61106,174
7/12/2020,Texas,264811,174
7/12/2020,Utah,29552,174
7/12/2020,Vermont,1296,174
7/12/2020,Virginia,70670,174
7/12/2020,Washington,42181,174
7/12/2020,West Virginia,4244,174
7/12/2020,Wisconsin,39901,174
7/12/2020,Wyoming,1862,174
7/13/20,Alabama,55545,175
7/13/20,Alaska,1843,175
7/13/20,Arizona,123917,175
7/13/20,Arkansas,28939,175
7/13/20,California,336206,175
7/13/20,Colorado,37303,175
7/13/20,Connecticut,47510,175
7/13/20,Delaware,12879,175
7/13/20,District of Columbia,10906,175
7/13/20,Florida,282427,175
7/13/20,Georgia,111937,175
7/13/20,Hawaii,1222,175
7/13/20,Idaho,11531,175
7/13/20,Illinois,156288,175
7/13/20,Indiana,53327,175
7/13/20,Iowa,35631,175
7/13/20,Kansas,20265,175
7/13/20,Kentucky,20127,175
7/13/20,Louisiana,79935,175
7/13/20,Maine,3558,175
7/13/20,Maryland,74124,175
7/13/20,Massachusetts,111827,175
7/13/20,Michigan,77354,175
7/13/20,Minnesota,42810,175
7/13/20,Mississippi,36680,175
7/13/20,Missouri,29781,175
7/13/20,Montana,1908,175
7/13/20,Nebraska,21444,175
7/13/20,Nevada,28597,175
7/13/20,New Hampshire,6068,175
7/13/20,New Jersey,177469,175
7/13/20,New Mexico,15291,175
7/13/20,New York,406962,175
7/13/20,North Carolina,87750,175
7/13/20,North Dakota,4446,175
7/13/20,Ohio,66853,175
7/13/20,Oklahoma,20745,175
7/13/20,Oregon,12511,175
7/13/20,Pennsylvania,100378,175
7/13/20,Rhode Island,17487,175
7/13/20,South Carolina,58168,175
7/13/20,South Dakota,7524,175
7/13/20,Tennessee,63615,175
7/13/20,Texas,273732,175
7/13/20,Utah,30282,175
7/13/20,Vermont,1301,175
7/13/20,Virginia,71642,175
7/13/20,Washington,43538,175
7/13/20,West Virginia,4313,175
7/13/20,Wisconsin,40603,175
7/13/20,Wyoming,1903,175
7/14/20,Alabama,57255,176
7/14/20,Alaska,1897,176
7/14/20,Arizona,128126,176
7/14/20,Arkansas,29733,176
7/14/20,California,346593,176
7/14/20,Colorado,37761,176
7/14/20,Connecticut,47530,176
7/14/20,Delaware,12969,176
7/14/20,District of Columbia,10946,176
7/14/20,Florida,291621,176
7/14/20,Georgia,114579,176
7/14/20,Hawaii,1243,176
7/14/20,Idaho,11962,176
7/14/20,Illinois,157055,176
7/14/20,Indiana,54001,176
7/14/20,Iowa,35942,176
7/14/20,Kansas,20347,176
7/14/20,Kentucky,20702,176
7/14/20,Louisiana,82150,176
7/14/20,Maine,3566,176
7/14/20,Maryland,74836,176
7/14/20,Massachusetts,112130,176
7/14/20,Michigan,78045,176
7/14/20,Minnesota,43208,176
7/14/20,Mississippi,37542,176
7/14/20,Missouri,30817,176
7/14/20,Montana,2038,176
7/14/20,Nebraska,21717,176
7/14/20,Nevada,29669,176
7/14/20,New Hampshire,6091,176
7/14/20,New Jersey,177862,176
7/14/20,New Mexico,15514,176
7/14/20,New York,407875,176
7/14/20,North Carolina,89863,176
7/14/20,North Dakota,4497,176
7/14/20,Ohio,67995,176
7/14/20,Oklahoma,21738,176
7/14/20,Oregon,12834,176
7/14/20,Pennsylvania,101360,176
7/14/20,Rhode Island,17588,176
7/14/20,South Carolina,60389,176
7/14/20,South Dakota,7572,176
7/14/20,Tennessee,65412,176
7/14/20,Texas,284638,176
7/14/20,Utah,30774,176
7/14/20,Vermont,1305,176
7/14/20,Virginia,72443,176
7/14/20,Washington,44257,176
7/14/20,West Virginia,4407,176
7/14/20,Wisconsin,41516,176
7/14/20,Wyoming,1951,176
7/15/20,Alabama,59067,177
7/15/20,Alaska,1958,177
7/15/20,Arizona,131411,177
7/15/20,Arkansas,30297,177
7/15/20,California,355497,177
7/15/20,Colorado,38240,177
7/15/20,Connecticut,47636,177
7/15/20,Delaware,13050,177
7/15/20,District of Columbia,11026,177
7/15/20,Florida,301802,177
7/15/20,Georgia,118147,177
7/15/20,Hawaii,1271,177
7/15/20,Idaho,12599,177
7/15/20,Illinois,158451,177
7/15/20,Indiana,54698,177
7/15/20,Iowa,36536,177
7/15/20,Kansas,21157,177
7/15/20,Kentucky,21148,177
7/15/20,Louisiana,84241,177
7/15/20,Maine,3578,177
7/15/20,Maryland,75576,177
7/15/20,Massachusetts,112347,177
7/15/20,Michigan,79081,177
7/15/20,Minnesota,43782,177
7/15/20,Mississippi,38567,177
7/15/20,Missouri,31737,177
7/15/20,Montana,2149,177
7/15/20,Nebraska,21979,177
7/15/20,Nevada,30587,177
7/15/20,New Hampshire,6113,177
7/15/20,New Jersey,178252,177
7/15/20,New Mexico,15841,177
7/15/20,New York,408709,177
7/15/20,North Carolina,91675,177
7/15/20,North Dakota,4569,177
7/15/20,Ohio,69311,177
7/15/20,Oklahoma,22813,177
7/15/20,Oregon,13129,177
7/15/20,Pennsylvania,102361,177
7/15/20,Rhode Island,17640,177
7/15/20,South Carolina,62245,177
7/15/20,South Dakota,7652,177
7/15/20,Tennessee,67515,177
7/15/20,Texas,296478,177
7/15/20,Utah,31228,177
7/15/20,Vermont,1318,177
7/15/20,Virginia,73527,177
7/15/20,Washington,45004,177
7/15/20,West Virginia,4557,177
7/15/20,Wisconsin,42409,177
7/15/20,Wyoming,1985,177
7/16/20,Alabama,61088,178
7/16/20,Alaska,2034,178
7/16/20,Arizona,134730,178
7/16/20,Arkansas,31114,178
7/16/20,California,364761,178
7/16/20,Colorado,38817,178
7/16/20,Connecticut,47750,178
7/16/20,Delaware,13114,178
7/16/20,District of Columbia,11076,178
7/16/20,Florida,315767,178
7/16/20,Georgia,120848,178
7/16/20,Hawaii,1290,178
7/16/20,Idaho,13261,178
7/16/20,Illinois,159676,178
7/16/20,Indiana,55413,178
7/16/20,Iowa,37414,178
7/16/20,Kansas,21273,178
7/16/20,Kentucky,21617,178
7/16/20,Louisiana,86521,178
7/16/20,Maine,3598,178
7/16/20,Maryland,76237,178
7/16/20,Massachusetts,112581,178
7/16/20,Michigan,79977,178
7/16/20,Minnesota,44387,178
7/16/20,Mississippi,39797,178
7/16/20,Missouri,32596,178
7/16/20,Montana,2265,178
7/16/20,Nebraska,22178,178
7/16/20,Nevada,32024,178
7/16/20,New Hampshire,6139,178
7/16/20,New Jersey,178475,178
7/16/20,New Mexico,16138,178
7/16/20,New York,409476,178
7/16/20,North Carolina,93769,178
7/16/20,North Dakota,4672,178
7/16/20,Ohio,70601,178
7/16/20,Oklahoma,23441,178
7/16/20,Oregon,13541,178
7/16/20,Pennsylvania,103169,178
7/16/20,Rhode Island,17711,178
7/16/20,South Carolina,64083,178
7/16/20,South Dakota,7694,178
7/16/20,Tennessee,69827,178
7/16/20,Texas,311516,178
7/16/20,Utah,31908,178
7/16/20,Vermont,1325,178
7/16/20,Virginia,74431,178
7/16/20,Washington,46268,178
7/16/20,West Virginia,4657,178
7/16/20,Wisconsin,43361,178
7/16/20,Wyoming,2026,178
7/17/20,Alabama,63091,179
7/17/20,Alaska,2083,179
7/17/20,Arizona,138575,179
7/17/20,Arkansas,31762,179
7/17/20,California,374922,179
7/17/20,Colorado,39409,179
7/17/20,Connecticut,47893,179
7/17/20,Delaware,13337,179
7/17/20,District of Columbia,11115,179
7/17/20,Florida,327233,179
7/17/20,Georgia,124267,179
7/17/20,Hawaii,1312,179
7/17/20,Idaho,13879,179
7/17/20,Illinois,161042,179
7/17/20,Indiana,56160,179
7/17/20,Iowa,37903,179
7/17/20,Kansas,22199,179
7/17/20,Kentucky,22162,179
7/17/20,Louisiana,88700,179
7/17/20,Maine,3636,179
7/17/20,Maryland,76941,179
7/17/20,Massachusetts,112879,179
7/17/20,Michigan,80752,179
7/17/20,Minnesota,45053,179
7/17/20,Mississippi,40829,179
7/17/20,Missouri,33536,179
7/17/20,Montana,2383,179
7/17/20,Nebraska,22361,179
7/17/20,Nevada,33372,179
7/17/20,New Hampshire,6165,179
7/17/20,New Jersey,178525,179
7/17/20,New Mexico,16456,179
7/17/20,New York,410254,179
7/17/20,North Carolina,95745,179
7/17/20,North Dakota,4796,179
7/17/20,Ohio,72280,179
7/17/20,Oklahoma,24140,179
7/17/20,Oregon,13842,179
7/17/20,Pennsylvania,104172,179
7/17/20,Rhode Island,17793,179
7/17/20,South Carolina,66060,179
7/17/20,South Dakota,7789,179
7/17/20,Tennessee,72072,179
7/17/20,Texas,321254,179
7/17/20,Utah,32572,179
7/17/20,Vermont,1334,179
7/17/20,Virginia,75433,179
7/17/20,Washington,47226,179
7/17/20,West Virginia,4783,179
7/17/20,Wisconsin,44243,179
7/17/20,Wyoming,2069,179
7/18/20,Alabama,65234,180
7/18/20,Alaska,2157,180
7/18/20,Arizona,141333,180
7/18/20,Arkansas,32533,180
7/18/20,California,383194,180
7/18/20,Colorado,39811,180
7/18/20,Connecticut,47893,180
7/18/20,Delaware,13429,180
7/18/20,District of Columbia,11194,180
7/18/20,Florida,337561,180
7/18/20,Georgia,128341,180
7/18/20,Hawaii,1332,180
7/18/20,Idaho,14433,180
7/18/20,Illinois,162299,180
7/18/20,Indiana,57045,180
7/18/20,Iowa,38314,180
7/18/20,Kansas,22238,180
7/18/20,Kentucky,22750,180
7/18/20,Louisiana,88700,180
7/18/20,Maine,3646,180
7/18/20,Maryland,77773,180
7/18/20,Massachusetts,113238,180
7/18/20,Michigan,81384,180
7/18/20,Minnesota,45510,180
7/18/20,Mississippi,41846,180
7/18/20,Missouri,34363,180
7/18/20,Montana,2471,180
7/18/20,Nebraska,22545,180
7/18/20,Nevada,34606,180
7/18/20,New Hampshire,6188,180
7/18/20,New Jersey,178788,180
7/18/20,New Mexico,16736,180
7/18/20,New York,411006,180
7/18/20,North Carolina,98182,180
7/18/20,North Dakota,4911,180
7/18/20,Ohio,73822,180
7/18/20,Oklahoma,25056,180
7/18/20,Oregon,14231,180
7/18/20,Pennsylvania,104780,180
7/18/20,Rhode Island,17793,180
7/18/20,South Carolina,67612,180
7/18/20,South Dakota,7862,180
7/18/20,Tennessee,74518,180
7/18/20,Texas,330059,180
7/18/20,Utah,33430,180
7/18/20,Vermont,1338,180
7/18/20,Virginia,76373,180
7/18/20,Washington,47889,180
7/18/20,West Virginia,4922,180
7/18/20,Wisconsin,45118,180
7/18/20,Wyoming,2108,180
7/19/20,Alabama,67011,181
7/19/20,Alaska,2275,181
7/19/20,Arizona,143644,181
7/19/20,Arkansas,33228,181
7/19/20,California,391460,181
7/19/20,Colorado,40182,181
7/19/20,Connecticut,47893,181
7/19/20,Delaware,13519,181
7/19/20,District of Columbia,11261,181
7/19/20,Florida,350039,181
7/19/20,Georgia,130794,181
7/19/20,Hawaii,1359,181
7/19/20,Idaho,14960,181
7/19/20,Illinois,163284,181
7/19/20,Indiana,57965,181
7/19/20,Iowa,38813,181
7/19/20,Kansas,22459,181
7/19/20,Kentucky,23600,181
7/19/20,Louisiana,91816,181
7/19/20,Maine,3687,181
7/19/20,Maryland,78698,181
7/19/20,Massachusetts,113534,181
7/19/20,Michigan,81935,181
7/19/20,Minnesota,46244,181
7/19/20,Mississippi,42638,181
7/19/20,Missouri,35154,181
7/19/20,Montana,2533,181
7/19/20,Nebraska,22637,181
7/19/20,Nevada,35826,181
7/19/20,New Hampshire,6203,181
7/19/20,New Jersey,178757,181
7/19/20,New Mexico,16971,181
7/19/20,New York,411515,181
7/19/20,North Carolina,99956,181
7/19/20,North Dakota,5023,181
7/19/20,Ohio,74932,181
7/19/20,Oklahoma,25265,181
7/19/20,Oregon,14586,181
7/19/20,Pennsylvania,105384,181
7/19/20,Rhode Island,17793,181
7/19/20,South Carolina,69986,181
7/19/20,South Dakota,7906,181
7/19/20,Tennessee,76180,181
7/19/20,Texas,338036,181
7/19/20,Utah,34117,181
7/19/20,Vermont,1350,181
7/19/20,Virginia,77430,181
7/19/20,Washington,48601,181
7/19/20,West Virginia,5042,181
7/19/20,Wisconsin,45953,181
7/19/20,Wyoming,2126,181
7/20/20,Alabama,68891,182
7/20/20,Alaska,2412,182
7/20/20,Arizona,145320,182
7/20/20,Arkansas,33927,182
7/20/20,California,400195,182
7/20/20,Colorado,40649,182
7/20/20,Connecticut,48055,182
7/20/20,Delaware,13624,182
7/20/20,District of Columbia,11339,182
7/20/20,Florida,360386,182
7/20/20,Georgia,132788,182
7/20/20,Hawaii,1371,182
7/20/20,Idaho,15380,182
7/20/20,Illinois,164552,182
7/20/20,Indiana,58607,182
7/20/20,Iowa,39343,182
7/20/20,Kansas,23544,182
7/20/20,Kentucky,23978,182
7/20/20,Louisiana,95002,182
7/20/20,Maine,3711,182
7/20/20,Maryland,79251,182
7/20/20,Massachusetts,113789,182
7/20/20,Michigan,82486,182
7/20/20,Minnesota,47147,182
7/20/20,Mississippi,43889,182
7/20/20,Missouri,36044,182
7/20/20,Montana,2640,182
7/20/20,Nebraska,22847,182
7/20/20,Nevada,36805,182
7/20/20,New Hampshire,6249,182
7/20/20,New Jersey,178937,182
7/20/20,New Mexico,17215,182
7/20/20,New York,412034,182
7/20/20,North Carolina,101286,182
7/20/20,North Dakota,5130,182
7/20/20,Ohio,76168,182
7/20/20,Oklahoma,25433,182
7/20/20,Oregon,14907,182
7/20/20,Pennsylvania,106498,182
7/20/20,Rhode Island,17904,182
7/20/20,South Carolina,71445,182
7/20/20,South Dakota,7943,182
7/20/20,Tennessee,77944,182
7/20/20,Texas,345672,182
7/20/20,Utah,34526,182
7/20/20,Vermont,1360,182
7/20/20,Virginia,78375,182
7/20/20,Washington,49949,182
7/20/20,West Virginia,5142,182
7/20/20,Wisconsin,46754,182
7/20/20,Wyoming,2187,182
7/21/20,Alabama,70358,183
7/21/20,Alaska,2523,183
7/21/20,Arizona,148730,183
7/21/20,Arkansas,34655,183
7/21/20,California,410366,183
7/21/20,Colorado,41152,183
7/21/20,Connecticut,48096,183
7/21/20,Delaware,13746,183
7/21/20,District of Columbia,11427,183
7/21/20,Florida,369826,183
7/21/20,Georgia,135865,183
7/21/20,Hawaii,1396,183
7/21/20,Idaho,15899,183
7/21/20,Illinois,165534,183
7/21/20,Indiana,59344,183
7/21/20,Iowa,39721,183
7/21/20,Kansas,23606,183
7/21/20,Kentucky,24638,183
7/21/20,Louisiana,96693,183
7/21/20,Maine,3723,183
7/21/20,Maryland,80111,183
7/21/20,Massachusetts,114033,183
7/21/20,Michigan,83184,183
7/21/20,Minnesota,47497,183
7/21/20,Mississippi,45524,183
7/21/20,Missouri,37248,183
7/21/20,Montana,2741,183
7/21/20,Nebraska,23190,183
7/21/20,Nevada,37605,183
7/21/20,New Hampshire,6262,183
7/21/20,New Jersey,179230,183
7/21/20,New Mexico,17517,183
7/21/20,New York,412889,183
7/21/20,North Carolina,103154,183
7/21/20,North Dakota,5211,183
7/21/20,Ohio,77215,183
7/21/20,Oklahoma,26326,183
7/21/20,Oregon,15257,183
7/21/20,Pennsylvania,107460,183
7/21/20,Rhode Island,17986,183
7/21/20,South Carolina,73337,183
7/21/20,South Dakota,8019,183
7/21/20,Tennessee,80026,183
7/21/20,Texas,355594,183
7/21/20,Utah,35089,183
7/21/20,Vermont,1366,183
7/21/20,Virginia,79371,183
7/21/20,Washington,50746,183
7/21/20,West Virginia,5199,183
7/21/20,Wisconsin,47893,183
7/21/20,Wyoming,2238,183
7/22/20,Alabama,71813,184
7/22/20,Alaska,2617,184
7/22/20,Arizona,150659,184
7/22/20,Arkansas,35246,184
7/22/20,California,422528,184
7/22/20,Colorado,41747,184
7/22/20,Connecticut,48223,184
7/22/20,Delaware,13792,184
7/22/20,District of Columbia,11529,184
7/22/20,Florida,379611,184
7/22/20,Georgia,139120,184
7/22/20,Hawaii,1413,184
7/22/20,Idaho,16395,184
7/22/20,Illinois,167142,184
7/22/20,Indiana,60126,184
7/22/20,Iowa,40208,184
7/22/20,Kansas,24376,184
7/22/20,Kentucky,25169,184
7/22/20,Louisiana,99466,184
7/22/20,Maine,3723,184
7/22/20,Maryland,80738,184
7/22/20,Massachusetts,114320,184
7/22/20,Michigan,83891,184
7/22/20,Minnesota,48001,184
7/22/20,Mississippi,47071,184
7/22/20,Missouri,38454,184
7/22/20,Montana,2840,184
7/22/20,Nebraska,23486,184
7/22/20,Nevada,38759,184
7/22/20,New Hampshire,6295,184
7/22/20,New Jersey,179565,184
7/22/20,New Mexico,17828,184
7/22/20,New York,413595,184
7/22/20,North Carolina,105236,184
7/22/20,North Dakota,5371,184
7/22/20,Ohio,78742,184
7/22/20,Oklahoma,27301,184
7/22/20,Oregon,15436,184
7/22/20,Pennsylvania,108267,184
7/22/20,Rhode Island,18062,184
7/22/20,South Carolina,75042,184
7/22/20,South Dakota,8077,184
7/22/20,Tennessee,82172,184
7/22/20,Texas,366561,184
7/22/20,Utah,35677,184
7/22/20,Vermont,1366,184
7/22/20,Virginia,80393,184
7/22/20,Washington,51442,184
7/22/20,West Virginia,5461,184
7/22/20,Wisconsin,48777,184
7/22/20,Wyoming,2288,184
7/23/20,Alabama,74212,185
7/23/20,Alaska,2682,185
7/23/20,Arizona,153029,185
7/23/20,Arkansas,36259,185
7/23/20,California,433175,185
7/23/20,Colorado,42409,185
7/23/20,Connecticut,48232,185
7/23/20,Delaware,13924,185
7/23/20,District of Columbia,11571,185
7/23/20,Florida,389860,185
7/23/20,Georgia,143857,185
7/23/20,Hawaii,1468,185
7/23/20,Idaho,16862,185
7/23/20,Illinois,168766,185
7/23/20,Indiana,61079,185
7/23/20,Iowa,40796,185
7/23/20,Kansas,24518,185
7/23/20,Kentucky,25828,185
7/23/20,Louisiana,101762,185
7/23/20,Maine,3737,185
7/23/20,Maryland,81396,185
7/23/20,Massachusetts,114647,185
7/23/20,Michigan,84585,185
7/23/20,Minnesota,48761,185
7/23/20,Mississippi,48053,185
7/23/20,Missouri,39923,185
7/23/20,Montana,2924,185
7/23/20,Nebraska,23818,185
7/23/20,Nevada,40088,185
7/23/20,New Hampshire,6318,185
7/23/20,New Jersey,179807,185
7/23/20,New Mexico,18163,185
7/23/20,New York,414405,185
7/23/20,North Carolina,107140,185
7/23/20,North Dakota,5497,185
7/23/20,Ohio,80186,185
7/23/20,Oklahoma,27969,185
7/23/20,Oregon,15765,185
7/23/20,Pennsylvania,109153,185
7/23/20,Rhode Island,18148,185
7/23/20,South Carolina,76606,185
7/23/20,South Dakota,8143,185
7/23/20,Tennessee,84652,185
7/23/20,Texas,376104,185
7/23/20,Utah,36178,185
7/23/20,Vermont,1377,185
7/23/20,Virginia,81237,185
7/23/20,Washington,52255,185
7/23/20,West Virginia,5550,185
7/23/20,Wisconsin,49751,185
7/23/20,Wyoming,2347,185
7/24/20,Alabama,76005,186
7/24/20,Alaska,2746,186
7/24/20,Arizona,156392,186
7/24/20,Arkansas,37249,186
7/24/20,California,443096,186
7/24/20,Colorado,43098,186
7/24/20,Connecticut,48776,186
7/24/20,Delaware,14202,186
7/24/20,District of Columbia,11649,186
7/24/20,Florida,402304,186
7/24/20,Georgia,147732,186
7/24/20,Hawaii,1526,186
7/24/20,Idaho,17411,186
7/24/20,Illinois,170376,186
7/24/20,Indiana,62081,186
7/24/20,Iowa,41434,186
7/24/20,Kansas,25403,186
7/24/20,Kentucky,26628,186
7/24/20,Louisiana,103846,186
7/24/20,Maine,3757,186
7/24/20,Maryland,82326,186
7/24/20,Massachusetts,114985,186
7/24/20,Michigan,85238,186
7/24/20,Minnesota,49528,186
7/24/20,Mississippi,49663,186
7/24/20,Missouri,41224,186
7/24/20,Montana,3113,186
7/24/20,Nebraska,24174,186
7/24/20,Nevada,41013,186
7/24/20,New Hampshire,6375,186
7/24/20,New Jersey,180265,186
7/24/20,New Mexico,18475,186
7/24/20,New York,415163,186
7/24/20,North Carolina,109295,186
7/24/20,North Dakota,5618,186
7/24/20,Ohio,81746,186
7/24/20,Oklahoma,29116,186
7/24/20,Oregon,16172,186
7/24/20,Pennsylvania,110342,186
7/24/20,Rhode Island,18224,186
7/24/20,South Carolina,78607,186
7/24/20,South Dakota,8200,186
7/24/20,Tennessee,86667,186
7/24/20,Texas,383662,186
7/24/20,Utah,37063,186
7/24/20,Vermont,1385,186
7/24/20,Virginia,82364,186
7/24/20,Washington,53279,186
7/24/20,West Virginia,5695,186
7/24/20,Wisconsin,50895,186
7/24/20,Wyoming,2405,186
7/25/20,Alabama,78130,187
7/25/20,Alaska,2866,187
7/25/20,Arizona,160055,187
7/25/20,Arkansas,37981,187
7/25/20,California,453327,187
7/25/20,Colorado,43847,187
7/25/20,Connecticut,48776,187
7/25/20,Delaware,14175,187
7/25/20,District of Columbia,11717,187
7/25/20,Florida,414503,187
7/25/20,Georgia,151262,187
7/25/20,Hawaii,1597,187
7/25/20,Idaho,17920,187
7/25/20,Illinois,171669,187
7/25/20,Indiana,63030,187
7/25/20,Iowa,41886,187
7/25/20,Kansas,25464,187
7/25/20,Kentucky,27395,187
7/25/20,Louisiana,103846,187
7/25/20,Maine,3790,187
7/25/20,Maryland,83617,187
7/25/20,Massachusetts,115268,187
7/25/20,Michigan,85665,187
7/25/20,Minnesota,50331,187
7/25/20,Mississippi,51097,187
7/25/20,Missouri,42310,187
7/25/20,Montana,3260,187
7/25/20,Nebraska,24412,187
7/25/20,Nevada,41993,187
7/25/20,New Hampshire,6415,187
7/25/20,New Jersey,180778,187
7/25/20,New Mexico,18788,187
7/25/20,New York,415911,187
7/25/20,North Carolina,111366,187
7/25/20,North Dakota,5740,187
7/25/20,Ohio,83184,187
7/25/20,Oklahoma,30081,187
7/25/20,Oregon,16492,187
7/25/20,Pennsylvania,111121,187
7/25/20,Rhode Island,18224,187
7/25/20,South Carolina,80008,187
7/25/20,South Dakota,8305,187
7/25/20,Tennessee,88459,187
7/25/20,Texas,391609,187
7/25/20,Utah,37623,187
7/25/20,Vermont,1396,187
7/25/20,Virginia,83609,187
