date,state,fips,cases,deaths
27/05/2020,Alaska,2,417,8
27/05/2020,Arizona,4,17262,831
27/05/2020,Arkansas,5,6277,120
27/05/2020,California,6,101873,3961
27/05/2020,Colorado,8,24775,1393
27/05/2020,Connecticut,9,41288,3803
27/05/2020,Delaware,10,9096,344
27/05/2020,District of Columbia,11,8406,445
27/05/2020,Florida,12,52626,2318
27/05/2020,Georgia,13,42713,1904
27/05/2020,Guam,66,1140,6
27/05/2020,Hawaii,15,634,17
27/05/2020,Idaho,16,2731,82
27/05/2020,Illinois,17,114612,5118
27/05/2020,Indiana,18,33242,2030
27/05/2020,Iowa,19,18446,496
27/05/2020,Kansas,20,9453,207
27/05/2020,Kentucky,21,9313,420
27/05/2020,Louisiana,22,38694,2722
27/05/2020,Maine,23,2137,81
27/05/2020,Maryland,24,49042,2392
27/05/2020,Massachusetts,25,94220,6547
27/05/2020,Michigan,26,55544,5334
27/05/2020,Minnesota,27,22474,942
27/05/2020,Mississippi,28,14044,670
27/05/2020,Missouri,29,12624,705
27/05/2020,Montana,30,481,17
27/05/2020,Nebraska,31,12975,168
27/05/2020,Nevada,32,8150,402
27/05/2020,New Hampshire,33,4286,223
27/05/2020,New Jersey,34,156628,11339
27/05/2020,New Mexico,35,7252,329
27/05/2020,New York,36,369801,29339
27/05/2020,North Carolina,37,24787,827
27/05/2020,North Dakota,38,2442,59
27/05/2020,Northern Mariana Islands,69,22,2
27/05/2020,Ohio,39,33439,2044
27/05/2020,Oklahoma,40,6229,322
27/05/2020,Oregon,41,4041,148
27/05/2020,Pennsylvania,42,73646,5290
27/05/2020,Puerto Rico,72,3397,129
27/05/2020,Rhode Island,44,14353,655
27/05/2020,South Carolina,45,10623,466
27/05/2020,South Dakota,46,4710,54
27/05/2020,Tennessee,47,21360,353
27/05/2020,Texas,48,59105,1598
27/05/2020,Utah,49,8710,105
27/05/2020,Vermont,50,971,54
27/05/2020,Virgin Islands,78,69,6
27/05/2020,Virginia,51,40249,1281
27/05/2020,Washington,53,21825,1106
27/05/2020,West Virginia,54,1899,74
27/05/2020,Wisconsin,55,16565,539
27/05/2020,Wyoming,56,860,14
28/05/2020,Alabama,1,16530,591
28/05/2020,Alaska,2,430,8
28/05/2020,Arizona,4,17763,857
28/05/2020,Arkansas,5,6538,125
28/05/2020,California,6,104071,4042
28/05/2020,Colorado,8,25116,1422
28/05/2020,Connecticut,9,41559,3826
28/05/2020,Delaware,10,9171,345
28/05/2020,District of Columbia,11,8492,453
28/05/2020,Florida,12,53277,2363
28/05/2020,Georgia,13,43363,1942
28/05/2020,Guam,66,1141,6
28/05/2020,Hawaii,15,637,17
28/05/2020,Idaho,16,2770,82
28/05/2020,Illinois,17,116128,5225
28/05/2020,Indiana,18,33885,2068
28/05/2020,Iowa,19,18672,510
28/05/2020,Kansas,20,9513,209
28/05/2020,Kentucky,21,9510,424
28/05/2020,Louisiana,22,38907,2740
28/05/2020,Maine,23,2189,84
28/05/2020,Maryland,24,50334,2428
28/05/2020,Massachusetts,25,94895,6640
28/05/2020,Michigan,26,55944,5372
28/05/2020,Minnesota,27,22957,977
28/05/2020,Mississippi,28,14372,693
28/05/2020,Missouri,29,12815,715
28/05/2020,Montana,30,485,17
28/05/2020,Nebraska,31,13260,170
28/05/2020,Nevada,32,8247,410
28/05/2020,New Hampshire,33,4389,232
28/05/2020,New Jersey,34,157815,11401
28/05/2020,New Mexico,35,7364,335
28/05/2020,New York,36,371559,29438
28/05/2020,North Carolina,37,25616,859
28/05/2020,North Dakota,38,2484,60
28/05/2020,Northern Mariana Islands,69,22,2
28/05/2020,Ohio,39,33915,2098
28/05/2020,Oklahoma,40,6270,326
28/05/2020,Oregon,41,4087,151
28/05/2020,Pennsylvania,42,74312,5397
28/05/2020,Puerto Rico,72,3486,131
28/05/2020,Rhode Island,44,14494,677
28/05/2020,South Carolina,45,10788,470
28/05/2020,South Dakota,46,4793,54
28/05/2020,Tennessee,47,21763,352
28/05/2020,Texas,48,60820,1618
28/05/2020,Utah,49,8953,106
28/05/2020,Vermont,50,974,55
28/05/2020,Virgin Islands,78,69,6
28/05/2020,Virginia,51,41401,1338
28/05/2020,Washington,53,22091,1116
28/05/2020,West Virginia,54,1935,74
28/05/2020,Wisconsin,55,17211,550
28/05/2020,Wyoming,56,876,15
29/05/2020,Alabama,1,17031,610
29/05/2020,Alaska,2,436,8
29/05/2020,Arizona,4,18465,885
29/05/2020,Arkansas,5,6777,132
29/05/2020,California,6,107043,4144
29/05/2020,Colorado,8,25602,1437
29/05/2020,Connecticut,9,41762,3868
29/05/2020,Delaware,10,9236,356
29/05/2020,District of Columbia,11,8538,460
29/05/2020,Florida,12,54489,2412
29/05/2020,Georgia,13,43888,1953
29/05/2020,Guam,66,1141,6
29/05/2020,Hawaii,15,639,17
29/05/2020,Idaho,16,2804,82
29/05/2020,Illinois,17,117794,5308
29/05/2020,Indiana,18,34399,2110
29/05/2020,Iowa,19,19019,525
29/05/2020,Kansas,20,9826,209
29/05/2020,Kentucky,21,9688,434
29/05/2020,Louisiana,22,38907,2766
29/05/2020,Maine,23,2226,85
29/05/2020,Maryland,24,51631,2466
29/05/2020,Massachusetts,25,95512,6718
29/05/2020,Michigan,26,56589,5406
29/05/2020,Minnesota,27,23541,1006
29/05/2020,Mississippi,28,14790,710
29/05/2020,Missouri,29,12949,740
29/05/2020,Montana,30,493,17
29/05/2020,Nebraska,31,13654,177
29/05/2020,Nevada,32,8375,415
29/05/2020,New Hampshire,33,4492,238
29/05/2020,New Jersey,34,158844,11531
29/05/2020,New Mexico,35,7493,344
29/05/2020,New York,36,373108,29535
29/05/2020,North Carolina,37,26735,888
29/05/2020,North Dakota,38,2523,62
29/05/2020,Northern Mariana Islands,69,22,2
29/05/2020,Ohio,39,34566,2131
29/05/2020,Oklahoma,40,6338,329
29/05/2020,Oregon,41,4133,151
29/05/2020,Pennsylvania,42,75073,5467
29/05/2020,Puerto Rico,72,3647,132
29/05/2020,Rhode Island,44,14635,693
29/05/2020,South Carolina,45,11131,483
29/05/2020,South Dakota,46,4866,59
29/05/2020,Tennessee,47,22199,356
29/05/2020,Texas,48,62073,1645
29/05/2020,Utah,49,9282,107
29/05/2020,Vermont,50,975,55
29/05/2020,Virgin Islands,78,69,6
29/05/2020,Virginia,51,42533,1358
29/05/2020,Washington,53,22377,1120
29/05/2020,West Virginia,54,1972,74
29/05/2020,Wisconsin,55,17784,569
29/05/2020,Wyoming,56,891,15
30/05/2020,Alabama,1,17359,618
30/05/2020,Alaska,2,441,8
30/05/2020,Arizona,4,19255,903
30/05/2020,Arkansas,5,7013,133
30/05/2020,California,6,110100,4214
30/05/2020,Colorado,8,26084,1443
30/05/2020,Connecticut,9,42022,3912
30/05/2020,Delaware,10,9422,361
30/05/2020,District of Columbia,11,8717,462
30/05/2020,Florida,12,55416,2446
30/05/2020,Georgia,13,44336,1973
30/05/2020,Guam,66,1141,6
30/05/2020,Hawaii,15,641,17
30/05/2020,Idaho,16,2840,82
30/05/2020,Illinois,17,119290,5368
30/05/2020,Indiana,18,35064,2125
30/05/2020,Iowa,19,19336,531
30/05/2020,Kansas,20,9847,209
30/05/2020,Kentucky,21,9887,441
30/05/2020,Louisiana,22,39682,2785
30/05/2020,Maine,23,2282,89
30/05/2020,Maryland,24,52662,2509
30/05/2020,Massachusetts,25,96301,6768
30/05/2020,Michigan,26,56848,5463
30/05/2020,Minnesota,27,24200,1036
30/05/2020,Mississippi,28,15229,723
30/05/2020,Missouri,29,13118,782
30/05/2020,Montana,30,505,17
30/05/2020,Nebraska,31,13905,177
30/05/2020,Nevada,32,8519,417
30/05/2020,New Hampshire,33,4545,242
30/05/2020,New Jersey,34,159608,11634
30/05/2020,New Mexico,35,7624,351
30/05/2020,New York,36,374471,29612
30/05/2020,North Carolina,37,27761,903
30/05/2020,North Dakota,38,2557,63
30/05/2020,Northern Mariana Islands,69,22,2
30/05/2020,Ohio,39,35034,2149
30/05/2020,Oklahoma,40,6418,334
30/05/2020,Oregon,41,4185,153
30/05/2020,Pennsylvania,42,75789,5537
30/05/2020,Puerto Rico,72,3718,133
30/05/2020,Rhode Island,44,14819,711
30/05/2020,South Carolina,45,11394,487
30/05/2020,South Dakota,46,4960,62
30/05/2020,Tennessee,47,22676,360
30/05/2020,Texas,48,63396,1676
30/05/2020,Utah,49,9551,112
30/05/2020,Vermont,50,977,55
30/05/2020,Virgin Islands,78,70,6
30/05/2020,Virginia,51,43611,1370
30/05/2020,Washington,53,22618,1126
30/05/2020,West Virginia,54,1989,75
30/05/2020,Wisconsin,55,18249,588
30/05/2020,Wyoming,56,898,16
31/05/2020,Alabama,1,17952,630
31/05/2020,Alaska,2,469,8
31/05/2020,Arizona,4,19936,906
31/05/2020,Arkansas,5,7253,133
31/05/2020,California,6,113114,4242
31/05/2020,Colorado,8,26364,1445
31/05/2020,Connecticut,9,42201,3944
31/05/2020,Delaware,10,9498,366
31/05/2020,District of Columbia,11,8801,466
31/05/2020,Florida,12,56155,2450
31/05/2020,Georgia,13,45051,2019
31/05/2020,Guam,66,1144,6
31/05/2020,Hawaii,15,642,17
31/05/2020,Idaho,16,2855,82
31/05/2020,Illinois,17,120588,5426
31/05/2020,Indiana,18,35429,2134
31/05/2020,Iowa,19,19621,537
31/05/2020,Kansas,20,9878,211
31/05/2020,Kentucky,21,9937,441
31/05/2020,Louisiana,22,40021,2791
31/05/2020,Maine,23,2325,89
31/05/2020,Maryland,24,53456,2532
31/05/2020,Massachusetts,25,96965,6846
31/05/2020,Michigan,26,57355,5491
31/05/2020,Minnesota,27,24860,1050
31/05/2020,Mississippi,28,15501,734
31/05/2020,Missouri,29,13297,784
31/05/2020,Montana,30,515,17
31/05/2020,Nebraska,31,14101,178
31/05/2020,Nevada,32,8628,419
31/05/2020,New Hampshire,33,4651,245
31/05/2020,New Jersey,34,160445,11698
31/05/2020,New Mexico,35,7689,356
31/05/2020,New York,36,375575,29699
31/05/2020,North Carolina,37,28686,911
31/05/2020,North Dakota,38,2580,64
31/05/2020,Northern Mariana Islands,69,22,2
31/05/2020,Ohio,39,35513,2155
31/05/2020,Oklahoma,40,6506,334
31/05/2020,Oregon,41,4243,153
31/05/2020,Pennsylvania,42,76218,5555
31/05/2020,Puerto Rico,72,3776,136
31/05/2020,Rhode Island,44,14928,718
31/05/2020,South Carolina,45,11861,494
31/05/2020,South Dakota,46,4993,62
31/05/2020,Tennessee,47,22832,360
31/05/2020,Texas,48,64974,1683
31/05/2020,Utah,49,9829,113
31/05/2020,Vermont,50,981,55
31/05/2020,Virgin Islands,78,70,6
31/05/2020,Virginia,51,44607,1375
31/05/2020,Washington,53,22814,1126
31/05/2020,West Virginia,54,2010,75
31/05/2020,Wisconsin,55,18418,594
31/05/2020,Wyoming,56,903,16
1/06/2020,Alabama,1,18534,646
1/06/2020,Alaska,2,476,8
1/06/2020,Arizona,4,20123,918
1/06/2020,Arkansas,5,7443,133
1/06/2020,California,6,115643,4287
1/06/2020,Colorado,8,26563,1458
1/06/2020,Connecticut,9,42740,3964
1/06/2020,Delaware,10,9605,368
1/06/2020,District of Columbia,11,8857,468
1/06/2020,Florida,12,56822,2459
1/06/2020,Georgia,13,45757,2057
1/06/2020,Guam,66,1144,6
1/06/2020,Hawaii,15,642,17
1/06/2020,Idaho,16,2908,83
1/06/2020,Illinois,17,121666,5458
1/06/2020,Indiana,18,35684,2142
1/06/2020,Iowa,19,19789,558
1/06/2020,Kansas,20,10103,217
1/06/2020,Kentucky,21,10150,445
1/06/2020,Louisiana,22,40452,2801
1/06/2020,Maine,23,2349,89
1/06/2020,Maryland,24,54035,2552
1/06/2020,Massachusetts,25,100805,7035
1/06/2020,Michigan,26,58435,5525
1/06/2020,Minnesota,27,25218,1060
1/06/2020,Mississippi,28,15752,739
1/06/2020,Missouri,29,13523,786
1/06/2020,Montana,30,519,17
1/06/2020,Nebraska,31,14345,183
1/06/2020,Nevada,32,8701,420
1/06/2020,New Hampshire,33,4685,245
1/06/2020,New Jersey,34,160918,11721
1/06/2020,New Mexico,35,7800,362
1/06/2020,New York,36,376520,29766
1/06/2020,North Carolina,37,29368,923
1/06/2020,North Dakota,38,2628,64
1/06/2020,Northern Mariana Islands,69,22,2
1/06/2020,Ohio,39,35984,2206
1/06/2020,Oklahoma,40,6573,334
1/06/2020,Oregon,41,4303,154
1/06/2020,Pennsylvania,42,76734,5574
1/06/2020,Puerto Rico,72,3873,136
1/06/2020,Rhode Island,44,14991,720
1/06/2020,South Carolina,45,12148,500
1/06/2020,South Dakota,46,5034,62
1/06/2020,Tennessee,47,23242,361
1/06/2020,Texas,48,66081,1695
1/06/2020,Utah,49,10026,113
1/06/2020,Vermont,50,983,55
1/06/2020,Virgin Islands,78,70,6
1/06/2020,Virginia,51,45398,1392
1/06/2020,Washington,53,23272,1133
1/06/2020,West Virginia,54,2028,76
1/06/2020,Wisconsin,55,18556,597
1/06/2020,Wyoming,56,910,17
2/06/2020,Alabama,1,18771,653
2/06/2020,Alaska,2,497,8
2/06/2020,Arizona,4,21250,943
2/06/2020,Arkansas,5,7818,136
2/06/2020,California,6,118081,4360
2/06/2020,Colorado,8,26774,1474
2/06/2020,Connecticut,9,42979,3972
2/06/2020,Delaware,10,9685,373
2/06/2020,District of Columbia,11,8886,470
2/06/2020,Florida,12,57439,2529
2/06/2020,Georgia,13,46063,2070
2/06/2020,Guam,66,1146,6
2/06/2020,Hawaii,15,643,17
2/06/2020,Idaho,16,2935,83
2/06/2020,Illinois,17,123244,5567
2/06/2020,Indiana,18,36129,2197
2/06/2020,Iowa,19,20017,564
2/06/2020,Kansas,20,10143,227
2/06/2020,Kentucky,21,10287,451
2/06/2020,Louisiana,22,40857,2835
2/06/2020,Maine,23,2377,94
2/06/2020,Maryland,24,54831,2597
2/06/2020,Massachusetts,25,101163,7085
2/06/2020,Michigan,26,58680,5562
2/06/2020,Minnesota,27,25518,1082
2/06/2020,Mississippi,28,16020,767
2/06/2020,Missouri,29,13822,797
2/06/2020,Montana,30,523,17
2/06/2020,Nebraska,31,14611,187
2/06/2020,Nevada,32,8858,420
2/06/2020,New Hampshire,33,4749,256
2/06/2020,New Jersey,34,161545,11770
2/06/2020,New Mexico,35,8024,367
2/06/2020,New York,36,377881,29847
2/06/2020,North Carolina,37,30052,950
2/06/2020,North Dakota,38,2649,68
2/06/2020,Northern Mariana Islands,69,23,2
2/06/2020,Ohio,39,36350,2258
2/06/2020,Oklahoma,40,6692,339
2/06/2020,Oregon,41,4338,157
2/06/2020,Pennsylvania,42,77315,5670
2/06/2020,Puerto Rico,72,3935,138
2/06/2020,Rhode Island,44,15112,732
2/06/2020,South Carolina,45,12415,501
2/06/2020,South Dakota,46,5066,62
2/06/2020,Tennessee,47,24498,378
2/06/2020,Texas,48,67966,1732
2/06/2020,Utah,49,10237,113
2/06/2020,Vermont,50,988,55
2/06/2020,Virgin Islands,78,70,6
2/06/2020,Virginia,51,46239,1407
2/06/2020,Washington,53,23608,1139
2/06/2020,West Virginia,54,2056,78
2/06/2020,Wisconsin,55,18949,610
2/06/2020,Wyoming,56,912,17
3/06/2020,Alabama,1,18851,653
3/06/2020,Alaska,2,516,8
3/06/2020,Arizona,4,22245,983
3/06/2020,Arkansas,5,8067,142
3/06/2020,California,6,120407,4422
3/06/2020,Colorado,8,27046,1494
3/06/2020,Connecticut,9,43091,3989
3/06/2020,Delaware,10,9712,375
3/06/2020,District of Columbia,11,9016,473
3/06/2020,Florida,12,58756,2565
3/06/2020,Georgia,13,46711,2092
3/06/2020,Guam,66,1146,6
3/06/2020,Hawaii,15,643,17
3/06/2020,Idaho,16,2990,83
3/06/2020,Illinois,17,124279,5665
3/06/2020,Indiana,18,36609,2207
3/06/2020,Iowa,19,20376,574
3/06/2020,Kansas,20,10281,227
3/06/2020,Kentucky,21,10485,458
3/06/2020,Louisiana,22,41244,2870
3/06/2020,Maine,23,2418,95
3/06/2020,Maryland,24,55617,2641
3/06/2020,Massachusetts,25,101592,7152
3/06/2020,Michigan,26,58990,5579
3/06/2020,Minnesota,27,25881,1097
3/06/2020,Mississippi,28,16322,782
3/06/2020,Missouri,29,14020,801
3/06/2020,Montana,30,525,17
3/06/2020,Nebraska,31,14866,189
3/06/2020,Nevada,32,8950,429
3/06/2020,New Hampshire,33,4795,265
3/06/2020,New Jersey,34,162068,11880
3/06/2020,New Mexico,35,8140,375
3/06/2020,New York,36,378924,29918
3/06/2020,North Carolina,37,31013,971
3/06/2020,North Dakota,38,2682,69
3/06/2020,Northern Mariana Islands,69,24,2
3/06/2020,Ohio,39,36792,2299
3/06/2020,Oklahoma,40,6805,341
3/06/2020,Oregon,41,4399,159
3/06/2020,Pennsylvania,42,77871,5742
3/06/2020,Puerto Rico,72,4023,140
3/06/2020,Rhode Island,44,15219,742
3/06/2020,South Carolina,45,12651,518
3/06/2020,South Dakota,46,5161,62
3/06/2020,Tennessee,47,25024,386
3/06/2020,Texas,48,69546,1766
3/06/2020,Utah,49,10558,117
3/06/2020,Vermont,50,990,55
3/06/2020,Virgin Islands,78,71,6
3/06/2020,Virginia,51,46905,1428
3/06/2020,Washington,53,23776,1145
3/06/2020,West Virginia,54,2077,78
3/06/2020,Wisconsin,55,19614,618
3/06/2020,Wyoming,56,915,17
4/06/2020,Alabama,1,19072,653
4/06/2020,Alaska,2,542,8
4/06/2020,Arizona,4,22818,1000
4/06/2020,Arkansas,5,8425,151
4/06/2020,California,6,122917,4484
4/06/2020,Colorado,8,27346,1512
4/06/2020,Connecticut,9,43239,4007
4/06/2020,Delaware,10,9746,386
4/06/2020,District of Columbia,11,9120,475
4/06/2020,Florida,12,60175,2606
4/06/2020,Georgia,13,47528,2116
4/06/2020,Guam,66,1148,6
4/06/2020,Hawaii,15,644,17
4/06/2020,Idaho,16,3054,83
4/06/2020,Illinois,17,125149,5772
4/06/2020,Indiana,18,37005,2231
4/06/2020,Iowa,19,20943,590
4/06/2020,Kansas,20,10332,230
4/06/2020,Kentucky,21,10781,469
4/06/2020,Louisiana,22,41673,2883
4/06/2020,Maine,23,2446,95
4/06/2020,Maryland,24,56490,2668
4/06/2020,Massachusetts,25,102063,7201
4/06/2020,Michigan,26,59215,5604
4/06/2020,Minnesota,27,26284,1126
4/06/2020,Mississippi,28,16560,794
4/06/2020,Missouri,29,14286,806
4/06/2020,Montana,30,537,17
4/06/2020,Nebraska,31,15117,193
4/06/2020,Nevada,32,9118,429
4/06/2020,New Hampshire,33,4876,273
4/06/2020,New Jersey,34,162530,11970
4/06/2020,New Mexico,35,8353,383
4/06/2020,New York,36,379977,30011
4/06/2020,North Carolina,37,32276,993
4/06/2020,North Dakota,38,2709,69
4/06/2020,Northern Mariana Islands,69,26,2
4/06/2020,Ohio,39,37282,2339
4/06/2020,Oklahoma,40,6907,344
4/06/2020,Oregon,41,4475,159
4/06/2020,Pennsylvania,42,78428,5862
4/06/2020,Puerto Rico,72,4508,140
4/06/2020,Rhode Island,44,15325,756
4/06/2020,South Carolina,45,13005,525
4/06/2020,South Dakota,46,5247,64
4/06/2020,Tennessee,47,25374,401
4/06/2020,Texas,48,71330,1793
4/06/2020,Utah,49,10858,117
4/06/2020,Vermont,50,1026,55
4/06/2020,Virgin Islands,78,71,6
4/06/2020,Virginia,51,47856,1445
4/06/2020,Washington,53,23999,1150
4/06/2020,West Virginia,54,2102,79
4/06/2020,Wisconsin,55,20075,627
4/06/2020,Wyoming,56,921,17
5/06/2020,Alabama,1,19387,676
5/06/2020,Alaska,2,565,8
5/06/2020,Arizona,4,24369,1016
5/06/2020,Arkansas,5,8651,152
5/06/2020,California,6,126510,4550
5/06/2020,Colorado,8,27601,1524
5/06/2020,Connecticut,9,43460,4038
5/06/2020,Delaware,10,9773,388
5/06/2020,District of Columbia,11,9199,479
5/06/2020,Florida,12,61480,2659
5/06/2020,Georgia,13,48280,2143
5/06/2020,Guam,66,1148,6
5/06/2020,Hawaii,15,653,17
5/06/2020,Idaho,16,3111,83
5/06/2020,Illinois,17,126317,5834
5/06/2020,Indiana,18,37499,2258
5/06/2020,Iowa,19,21332,597
5/06/2020,Kansas,20,10493,233
5/06/2020,Kentucky,21,11051,476
5/06/2020,Louisiana,22,42100,2912
5/06/2020,Maine,23,2482,98
5/06/2020,Maryland,24,57407,2702
5/06/2020,Massachusetts,25,102557,7235
5/06/2020,Michigan,26,63744,5854
5/06/2020,Minnesota,27,26991,1159
5/06/2020,Mississippi,28,16769,803
5/06/2020,Missouri,29,14515,816
5/06/2020,Montana,30,539,18
5/06/2020,Nebraska,31,15379,193
5/06/2020,Nevada,32,9306,436
5/06/2020,New Hampshire,33,4953,278
5/06/2020,New Jersey,34,163336,12049
5/06/2020,New Mexico,35,8672,387
5/06/2020,New York,36,381019,30066
5/06/2020,North Carolina,37,33417,1001
5/06/2020,North Dakota,38,2748,74
5/06/2020,Northern Mariana Islands,69,26,2
5/06/2020,Ohio,39,37758,2355
5/06/2020,Oklahoma,40,7004,345
5/06/2020,Oregon,41,4585,161
5/06/2020,Pennsylvania,42,78908,5952
5/06/2020,Puerto Rico,72,4620,141
5/06/2020,Rhode Island,44,15441,772
5/06/2020,South Carolina,45,13453,538
5/06/2020,South Dakota,46,5277,65
5/06/2020,Tennessee,47,25799,405
5/06/2020,Texas,48,73323,1821
5/06/2020,Utah,49,11344,120
5/06/2020,Vermont,50,1027,55
5/06/2020,Virgin Islands,78,71,6
5/06/2020,Virginia,51,48532,1453
5/06/2020,Washington,53,24546,1160
5/06/2020,West Virginia,54,2119,84
5/06/2020,Wisconsin,55,20427,634
5/06/2020,Wyoming,56,933,17
6/06/2020,Alabama,1,20043,689
6/06/2020,Alaska,2,579,8
6/06/2020,Arizona,4,25517,1046
6/06/2020,Arkansas,5,9101,154
6/06/2020,California,6,129147,4626
6/06/2020,Colorado,8,27834,1527
6/06/2020,Connecticut,9,43818,4055
6/06/2020,Delaware,10,9845,390
6/06/2020,District of Columbia,11,9269,483
6/06/2020,Florida,12,62750,2687
6/06/2020,Georgia,13,48943,2147
6/06/2020,Guam,66,1148,6
6/06/2020,Hawaii,15,661,17
6/06/2020,Idaho,16,3139,83
6/06/2020,Illinois,17,127251,5898
6/06/2020,Indiana,18,37928,2292
6/06/2020,Iowa,19,21527,602
6/06/2020,Kansas,20,10517,234
6/06/2020,Kentucky,21,11359,480
6/06/2020,Louisiana,22,42597,2925
6/06/2020,Maine,23,2524,98
6/06/2020,Maryland,24,58099,2740
6/06/2020,Massachusetts,25,103132,7289
6/06/2020,Michigan,26,64196,5894
6/06/2020,Minnesota,27,27512,1181
6/06/2020,Mississippi,28,17034,811
6/06/2020,Missouri,29,14659,823
6/06/2020,Montana,30,540,18
6/06/2020,Nebraska,31,15543,196
6/06/2020,Nevada,32,9494,437
6/06/2020,New Hampshire,33,5019,283
6/06/2020,New Jersey,34,163893,12106
6/06/2020,New Mexico,35,8800,392
6/06/2020,New York,36,382102,30123
6/06/2020,North Carolina,37,34809,1020
6/06/2020,North Dakota,38,2819,75
6/06/2020,Northern Mariana Islands,69,26,2
6/06/2020,Ohio,39,38111,2370
6/06/2020,Oklahoma,40,7060,347
6/06/2020,Oregon,41,4672,163
6/06/2020,Pennsylvania,42,79507,5986
6/06/2020,Puerto Rico,72,4915,142
6/06/2020,Rhode Island,44,15441,772
6/06/2020,South Carolina,45,13916,545
6/06/2020,South Dakota,46,5367,65
6/06/2020,Tennessee,47,26359,413
6/06/2020,Texas,48,75077,1840
6/06/2020,Utah,49,11866,121
6/06/2020,Vermont,50,1046,55
6/06/2020,Virgin Islands,78,71,6
6/06/2020,Virginia,51,49397,1460
6/06/2020,Washington,53,24767,1163
6/06/2020,West Virginia,54,2136,84
6/06/2020,Wisconsin,55,20701,646
6/06/2020,Wyoming,56,939,17
7/06/2020,Alabama,1,20500,692
7/06/2020,Alaska,2,588,8
7/06/2020,Arizona,4,26924,1048
7/06/2020,Arkansas,5,9426,154
7/06/2020,California,6,131997,4653
7/06/2020,Colorado,8,27987,1527
7/06/2020,Connecticut,9,43968,4071
7/06/2020,Delaware,10,9942,398
7/06/2020,District of Columbia,11,9332,489
